sha256:fca65e5e295d25926d4cbf49d31354e29044c917e504f37603d9e61787c75cf8 boot_aggregate
2d0cdf8e7a77820c7e94d0edbbb8f1017fb9445295842a4f53f8388aa85df828  /usr/bin/vmware-namespace-cmd
b9b42279a97ef1ba3ee205f7d85f6e39d9134e553ed0f98acf4c191b9820b430  /usr/bin/vmware-rpctool
2ced508f1c55a2ff5d257efcd4fc55a6287429290eb3a965176216cb0bf6e6b3  /usr/bin/vmware-toolbox-cmd
cb91a98b2d91b48a02120c7c95fa12f5f5a76b3a8624b9e58d8c6b7de31489dd  /usr/bin/vmware-vgauth-cmd
33e3d927a36444fdbf3ec5c0576592a59c4e4ce22c8d87f5ba4a349e4f327381  /usr/bin/vmware-vmblock-fuse
55415b31780f7cd16d082d1b8e9edde0b44013e61d8017a2f3a9421997e6718f  /usr/bin/vmware-xferlogs
1f9186b8f9cc0308b38a45416809bcc2b30dd4e6c020831bb91054f51f27ceb1  /usr/bin/scp
fb261ca8aea9bb5ea7e3e2ee274d00011870be8b76a448f1d154445cc428d119  /usr/bin/sftp
4caa4965ebd6523d0de6c8fe8ec5098080eff55c2722212a13bb2553a13c0d8c  /usr/bin/ssh
b482a379e3547c29e33b4256d7214c2402a9029f22da5d190e107bcd1ce4c02a  /usr/bin/ssh-add
58fac091dba60f3d34412c50c2f9b95a3b1ba4eee6a8b51c805637d66964354a  /usr/bin/ssh-agent
fcf4ffdfab652a0882b7b2417a25265d07a936c4268e2d3f4dec14797a9e5734  /usr/bin/ssh-argv0
327b697b22c58151fb7e76ec24c36cfbfa89c6dd3539ea722b2779fd90333c79  /usr/bin/ssh-copy-id
dd8e22c8c3d17e375226984d4265702386cecf722656924e37d592fa7cf1ec92  /usr/bin/ssh-keygen
0f9e1f80d964a21db42c9e482aa42ce9bcdf45fc48092e37afe8e62dcfc7cfee  /usr/bin/ssh-keyscan
ec4d22ef02bfb462ba703ca6920bad5eebf2eec86d5d2c74091c7223398714ec  /usr/bin/c_rehash
2b0da2981b19b58d8cf4a1f514f760a65a7b65981f466d63684e851cfc3c29d6  /usr/bin/openssl
3e83b944c7f6099fe7dc6ae5b0bac2e8193c695b4ef8d2121b7f44bb71c68da0  /usr/bin/linux-boot-prober
a9ae729d73fc441a3c2db060c2a89635e255a1f5b467aa0d893062b59aebf2d7  /usr/bin/os-prober
83f1b7801eced093a54f0407a5a3b7e40b8358ce41c49e994c4b0f4cfebd2ff1  /usr/sbin/overlayroot-chroot
ebd99d8fc4ef60967fc6004dadf226b5f391108eead290a7ef50ea4ecc7ff304  /usr/bin/pkcon
9a4fa07974d050c9a5b5d1298c4961e445d1391d9237bba6d90d9513be4acd9b  /usr/bin/pkmon
51a968a7d64bc6f4542a41220fa4dd42dbc2873cdf63ee119e12e53b692fdffd  /usr/sbin/parted
19f7d7d2a50db8314934f7ed423da2531358dfb6005e14a7f4f922dcbd2eb85b  /usr/sbin/partprobe
e456ba3088c0cb498ba86d9ce496273138e9cfe523feeb1a7e7083aae349dded  /usr/sbin/shadowconfig
3d1cd4d8b36d12bea9d4111e6cb354bfb88ea499e9c7779907b15f062ab3a571  /usr/bin/chage
b6c6ba2303b85eb2ade7791bed1b8cef09561b9af9e99bdb972fbe72ad76f210  /usr/bin/chfn
fac022365dca4a2c4de1dd0b1f846d24c1491842a2258ea562637f8dcc769dcb  /usr/bin/chsh
d72dfad840fbc7b7008908c7c0a756b0ad4e68ca56e263bcf43af633b242d718  /usr/bin/expiry
ecdd4fc099fd3d47fd74cfddf165a4a84733635bc38dcf698a892e81addd8aba  /usr/bin/gpasswd
82fb3e989f9f224f1b1b5687109fa4c31fc60572876cd7c3486ff107d451b6ee  /usr/bin/passwd
38bd4f803202a0f8bce68faf2120dbadf504015f508ce7bf0140ea060824ef27  /usr/sbin/chgpasswd
e0c190eb148040cc5f1e5dd6ec3b22b2592c3a71b89db67f019236fad7f6e92a  /usr/sbin/chpasswd
4110534e99a8e82fe1699b46c2699f5750686ef789de05429e66664a87e2f359  /usr/sbin/cppw
03c75fccd5ceb09d81f28802044370f996e300a9f96a9edecca9b6f377515088  /usr/sbin/groupadd
75b3a4985c6e52f3d92232dc3382698e9bb4a2c8c39559900893f3adf5c53b1f  /usr/sbin/groupdel
1f64fe7c880ceb223b2fd2eba21269c2e014d804e7f06a297266cb67e7a716c1  /usr/sbin/groupmems
1f92cad66b55dc34489d9fcd32156708c51ea954bf5f3036d7f7e9a281a5fec1  /usr/sbin/groupmod
cd81377defb004f9a7f00e2697b0f8c285b0cc9f0f114d1ef7b0b1ce2e0878bf  /usr/sbin/grpck
9583c31826e219a7b5df4212b2ed124628c189435de6ec81fb204ab1c28bfc70  /usr/sbin/grpconv
3bf5d6fb53a580d5da89e347fe59aa9a8245e9fd833b0df9bf2e16710c18d5f2  /usr/sbin/grpunconv
3d7833b42cf1f43ec8125d95bb7137907c7d608e05eb593a56d42bd15d71daf2  /usr/sbin/newusers
778df0292c4668be39068f7e01dcaa44c1eca210b0f3d0b81c029a72e43c1c1b  /usr/sbin/pwck
06a65b996d003a0e5b669905a8e65856c4a36ffe6f863dbec5922cab458fcf98  /usr/sbin/pwconv
cdcdfdbd2c028b648506c2eee3fbc73ce8d4a6b6af657b50e4867039f735f48e  /usr/sbin/pwunconv
cd33b9103e5c0122d8259560496c8a813d427dfd153dab067b737ccdba9a574e  /usr/sbin/useradd
18cae290701e80f70e77f688ffc118e92cd33e603f656c14af4d7e51bcebefe8  /usr/sbin/userdel
80d263c2e079db09bae32084d5e59ad1f51699118d3e43adf7692f7af94417df  /usr/sbin/usermod
8fb74e833bba31cc181a6dd100845cdec83af52b165b1016bcb3152904959361  /usr/sbin/vipw
4eeeadd2ad2b18e977b63440ef2be720a82c68f43f843f68fc7e89e6f77deb3d  /usr/bin/patch
56504d5320b8232346f8e08998f8a6e767cd542c95b9afb03dba64bc9af7affb  /usr/bin/lspci
a464ea12af18ec6f0f7c1622ee44accfae689fe01bde62bbf74f98f8f3f7194f  /usr/bin/setpci
3520a970ab8f25a1f7291eebdb6a39f0a51fec3c134938adc42b86c16c0329b2  /usr/sbin/update-pciids
667bc0d6d8de3048ec84678355647805a9e1ecfc53169a780edbc49b5a0da7b5  /usr/bin/corelist
8f8ac7b5a84bdd01bf4b94b96093353572192dd4ddecf34131926a3e0cc0921e  /usr/bin/enc2xs
e9559b2c204e4064c0a7a591e7c878271eaaab1d3b81b09c468405b51f7f7d0e  /usr/bin/encguess
86c19c01835bba602e1e954e48b69846286c9deaf453ea30d63d72190832bdb0  /usr/bin/h2ph
7292e1d2b1bcef2a1b05ce8bae00b2651e5f115b5aff07272b1fafbdad9e723f  /usr/bin/h2xs
724aba7a26b1ba4f83af264e7bb31334aee0b56897b41d09c9dfd0b3389d6965  /usr/bin/instmodsh
b336e50dc789c31cbd7b0f467d05e0d91188d06c7c27aa4009b904af8c6a4091  /usr/bin/json_pp
78bab79d103416b08a51e070bf599101a897f3753ff729bd3bafd4068f5b2564  /usr/bin/libnetcfg
cc872e7b5cf6f1d65f814478ccbf3e2cc72cb4dec3f2c3a39eb7972c9871c528  /usr/bin/perlbug
d8bebeee62ce30574f40d53182b7fe17619e144233a7f7ddfa3e33ca34deccec  /usr/bin/perldoc
94b52657860a24876212dc8111988751f4f15f4f0eaab7ec4720385e9ef5a027  /usr/bin/perlivp
0ddc062a05a184cc3f89338a44437364a29811b420f3660c13915bddfdc3a689  /usr/bin/piconv
a974fb9e86c76778a249d47d521e6fa1847c331ba3eea6e240a37b1c44dd6a1d  /usr/bin/pl2pm
1e90ab0bc7fc5779b93ee0b3d6f4a84d7256859322c16ca82b87657a3c7b3f78  /usr/bin/pod2html
787b44d170897cf7cd25055fd3262c3172fc0a08061c520992197544d9e21195  /usr/bin/pod2man
3d1271451a600279fe8aaa0e7d58d7fdf4385a8fb025962709db1d540376a0a5  /usr/bin/pod2text
6405327f3f8660ed89c068b760f61ffb9bd180e2997e9ba881be00f6989c6da3  /usr/bin/pod2usage
b41c90733b7f4051dbe82d289177add630133f0679660fbfa3f3051ecd309dbb  /usr/bin/podchecker
616af4c61030f3282766a6c0651d0c117e6bf42587c81061c28c1a8dbca2021c  /usr/bin/prove
126fc379885309b476100e1150430256ab892c5b5650741af17478984a389758  /usr/bin/ptar
1d7d45bd4f48409a479886e6cfb6e3e8093fea89b10ce906d399484d92a86cc0  /usr/bin/ptardiff
0bca747354107929ecefbab2a8128923763bfa622124e20a1194c7f8a914a20f  /usr/bin/ptargrep
0812595f981a26f813d98dc380af14d4af427626c9339eda29eb849ae13de1e3  /usr/bin/shasum
133ce41cc448d386215b07182b965c8d0f9e206d395e58ad29c96302604f2ba7  /usr/bin/splain
1727ae821dc48649af305527da7b32d173fb322462bb911b460d7688e89b51d2  /usr/bin/streamzip
c8c0f265dd2f3f247f179a5464bddfe6391b9e06996e961fa15c51c2e26e39a3  /usr/bin/xsubpp
9fa9f28c16d9932340b1888b910dfb28d038b11ab29d88f76f3bf1a7856dfd37  /usr/bin/zipdetails
3e090af28f075ebacb549ebf1d82a28c1b0371c4a1b52418b1be187f1b9bde1c  /usr/bin/pinentry-curses
441f1eb99b48dda4908269c1ea9cabb337324aaa966f5de88f1fa46dff0f2dbf  /usr/bin/pkexec
eaa29e34cbdae446bc107cf396ccdd0048c78ce988c666a5cfceea67601aee69  /usr/sbin/plymouthd
6c8b094c03284a7d8a9b5dd8430c86f5792f8cb56b6f193baf5f381fdcc7e60b  /usr/bin/pkaction
eb8aa0872cc7386968843ae0134c929597879da797d81c7ac104fca8d32bd330  /usr/bin/pkcheck
7a54589041a49a3d667762a8b8472c68dc7a39d163cfcd3e3af231f1f46f747a  /usr/bin/pkttyagent
b65c723fab973d555fe5002ba7a97d4c1a128800e0a267b325c48f9de81a1efb  /usr/bin/pollinate
43608081ab9d6a755eb4e6fa2011f88b16b1702745d76bced6d546a7c579b39f  /usr/bin/plog
f9f7aaaf31c405eae922325120f4bc8ec9553db2b66b22329d0c12bb8db8eef1  /usr/bin/poff
23ba43b7dfb82318f504f57174a2ebc43b1ecce41e01092c843ca3e8ecb849a3  /usr/bin/pon
6271d75b51ec180ffeacbcd8ae1d8cdb4d1b68ce71639f0fe28cb5a947c3daf7  /usr/sbin/chat
db6f45a411964a2de4f6bf3157ae65554538af46a133b9cb971dcdcdd81abb4c  /usr/sbin/pppd
c2c02f712aaa844739267bc8863027879a064e4df1277cca8280630466485330  /usr/sbin/pppdump
87df15214378e3c2d771a128ae107c215cd19f6a1e9c7f24616ebe81ec0fb6da  /usr/sbin/pppoe-discovery
cd721639d2f26fa9ba39897cd2cb5f3b0c5ce528be95e016f64d593ba731d360  /usr/sbin/pppstats
a78f05dd69fb6a0906de479933a081015a04f6ad6f1d1d505fe510c8ee9e0e6e  /usr/sbin/pptp
115bbd77c40d36d24d1bc3e64c2a925e19722d23e253ff317c450ff013bd2f55  /usr/sbin/pptpsetup
e2a3f290c68098d83c8b7e0b725bf4e38c7d61a18e01d11157ec831cee504bc3  /usr/bin/kill
3bd11112f1f9264d7d3f112712e39ea3defdb3dac36fa1c0c4075c43353b2e8c  /usr/sbin/sysctl
5b8ed969b21b3ed55eb5fdb6ce3ddcb9989c041d3df991fb323f4bd795717cd8  /usr/bin/free
c045462423c91eb8fcac8356ea8a130a7869ae92f0dea8dba11c5f0f7a03cf39  /usr/bin/pidwait
66aec75c419ebfd279d2ddced029c6afa2a27751b142dbedc9df46a9e1df9259  /usr/bin/pmap
b9542aa1974749b216f6e5ec7ebfb238176da9bf14ec289f208a06c352d82e7f  /usr/bin/pwdx
e2a3f290c68098d83c8b7e0b725bf4e38c7d61a18e01d11157ec831cee504bc3  /usr/bin/skill
632b099bf485371d03089eacc21edd609097ff21f6baa06796b633d8dc816a87  /usr/bin/slabtop
14566115eb74c88fcbcb56b57d62e95c9632ff57c365d25d80ac19148a5189e8  /usr/bin/tload
1a0e92b0c59a4a626e97df01012a51b2b62c83b643e7dd579f58c1eb2920d905  /usr/bin/top
0ef625c029d0e4c779b674a5491bb3d0a09757c52a6e08a7f287b99890dcf99e  /usr/bin/uptime
eb1d5f822b7a6c5c7fdd2f23a6e694ed17bee2cc48a64d6e4cf08988ab6c0b9b  /usr/bin/vmstat
4527e56d015ec6003c985302ef8b222bf054bff69a4f6c0c782cd089e0aa688c  /usr/bin/killall
3242a9051214d945bc870e32d10f2db235f40c3a642b8d3efb2a5917b6fad666  /usr/bin/peekfd
c89d3b27f86ce447f8b3358fdef7668ee62fa85e56b9354cde41fc297f4e2a7e  /usr/bin/prtstat
afa9a46651f3912654a99bef2a5c63f10ca39a0770c97708d97d58955ccec95f  /usr/bin/pslog
ea3ad603e3937b5437e188d1150e40a4a00bd255588fadacac9108eb676178e4  /usr/bin/pstree
7d258258ac8907f15fac2df0342c884dea7e82adcc889ac0f43f376eb6489d48  /usr/bin/automat-visualize3
ac90de2869d519e346ae7de095e11f890703016bc074a663b6174f92d30452b3  /usr/bin/pybabel-python3
edd738b7d528f76947dfb93ddf4ed513a7d3bfef4cf976db309760292a2151a0  /usr/bin/chardetect
8a98bfbcd6751b13548434f2ac6f87db344b789f763214e36cc5c2373be517ce  /usr/bin/jsonpointer
f8c937bfc684410e16e4a95871d1858b41d24cdd1f1c1c8a04142fc3d2c38f71  /usr/bin/json-patch-jsondiff
8bcc02fb1ceddab6663612d6f71344d7694321b30ca81f5f1e8a2512e2031fcb  /usr/bin/jsonpatch
ad93b92849133009074dfb393488af5b196125d009c39cd68ba978878d5b3a2c  /usr/bin/jsonschema
bb12563867ea96380592696e908059e731f066e183f66e669eeaf55445c62c03  /usr/bin/keyring
204348e05853a756f27c1f8890fac4e4e267c05559237b8fc4a15d2c26b95de9  /usr/bin/py3clean
6b7b8c0631ad942526e330a189c6d1249fc7db684b81e4ebfe100eb7a35724f9  /usr/bin/py3compile
6d1f19b17ef3ab9b6d3532be2198766bb1709c83da6a6684152b8af1930da6fa  /usr/bin/pip
6d1f19b17ef3ab9b6d3532be2198766bb1709c83da6a6684152b8af1930da6fa  /usr/bin/pip3
6d1f19b17ef3ab9b6d3532be2198766bb1709c83da6a6684152b8af1930da6fa  /usr/bin/pip3.10
ea324f04dedcd836b6426e98da71907cfab783a0214b988c5a2ecbe2b97e9c78  /usr/bin/pyserial-miniterm
9850418390081114d894d5ece8cf9c681ade7be037236fb80d36ef7b60468b70  /usr/bin/pyserial-ports
3a37a39aa2107de4783c341f6b2413f975bd7333f6c0ae6625257e632934fd3a  /usr/bin/cftp3
9483f9db840354c37db4e0872344f5240c066dcc54f86081f1cde52bfc130527  /usr/bin/ckeygen3
044bbfe00bf510185c269ee71c200565098e529fa1cc684ae7abc8219fbffcf5  /usr/bin/conch3
4029ffc2f9f09370a66f37f177a2ff089084db8ba456070e6b7451f3bb9b6b42  /usr/bin/mailmail3
abf3d36f93d3ed5d64e6de18291cb6a778639d09cef0f3606430db8788c69950  /usr/bin/pyhtmlizer3
46ecc90d9e1501b73211903b1a623a295a986671e98c35a0c1303954a643b5e2  /usr/bin/tkconch3
14bb93455ec22f7c916449b5e96ab6045bfa16c04fb8dbdd532e5e5b7ed07671  /usr/bin/trial3
5f883a41a1ef923f721b8b1cbcbb5b610ad0de350feee40d965cd67fa3bce112  /usr/bin/twist3
589fe7119bcffc0f810d23fc660684674b94cfbd0a73caa5f2d3905dc544c80e  /usr/bin/twistd3
b6c30777f4a7e690350bab6dd427b6a9bc5ecd49905c6511bba0cf6c9dec6e6c  /usr/bin/pydoc3.10
04b152ef167b467b252dff8f0bc472ee0ed2a0db75c0b9f3aa4bf2f63bc692d3  /usr/bin/pygettext3.10
27e74f1a46dd316dd9caefcd73d0bbb21092c3de368fbd963bf7ee424e36fa5d  /usr/bin/rpcgen
cb46c1bf89c25e1193eb16e9201405bc0e39d2c2d03bff42d3cee86ef15e3050  /usr/bin/rrsync
a4a3262b7cdad89766d38ee7f8f35a087b5ca6641e2a55a8c9ea189eead738c4  /usr/bin/rsync
b25e002f448246d7271adb0d9e72281e33aa822b07afff4c96c476d79fe1fc80  /usr/bin/rsync-ssl
d4555f8343ce33a9b8e171916d0112aa2ad3e651efdee8412b8c3e1b46908278  /usr/bin/kmodsign
bf1eee555f1692fae858a848f1077081a2239a53c677c4c02714c546331a5e7c  /usr/bin/sbattach
0b5be4cb6621c1528ad0861f15d9bd714193656c9800bb0002688ce6ca48225e  /usr/bin/sbkeysync
c13be9b18ccd8ae79f1e12f7fbcc52909a9901d4f244cca92b4954814ea8dcb5  /usr/bin/sbsiglist
7acfd2aa50ac81e8a1e4fdeedb6a961cbc815660c05c60c5de5e4f79ced36d31  /usr/bin/sbsign
b3b146feb50e0c6e1baff2799cf8819ff2df61c27d93f0b6da448d3930fedf37  /usr/bin/sbvarsign
4f40622bdc2ce72f590ba8a7502773f722da6bfa96f635e033d8af01c3c65d60  /usr/bin/sbverify
46ce6e3872a1807f83a958d647ededf626f3aab13ad4b078493358c59aa5b97e  /usr/bin/select-editor
c7ba0203b67b5a108d0f6cbe5d18750aee6c616db0339337697272a175f72466  /usr/bin/sensible-browser
d6a9a5fb0afb017c3907ce9102723a23982a5a5b18862ac18761f5297395f10f  /usr/bin/sensible-editor
e393cfddce0317238c0cebe88459bef9dfae2fe624425759d3dc0dc813f2b8ea  /usr/bin/sensible-pager
85cc2f10beda9c40205421f15e2e426d546a43c73f541a2833b342fb3943218d  /usr/bin/session-migration
6841943eb3a8f1a5b685c5d80164fef3804f63bfb6ce438d442742eb3bc759aa  /usr/bin/rescan-scsi-bus.sh
83e7c87641ed00aa37b8e6b315e853af82a8cd4d5640f327ca5b8d74ce8f2ad9  /usr/bin/scsi_logging_level
1a3308f5accc33072affdafa2a4014701f41967d9378dc483018ed58969e29ac  /usr/bin/scsi_mandat
178450c2f9a06cd1c4d22b88c68b33af11d37f1a6a5c1107cb5334d02905eed6  /usr/bin/scsi_readcap
70bb5a1269abe3289c998129c75efafba2f4aa9c3a47ac2c951ff4d1dc07c74c  /usr/bin/scsi_ready
792215e5767543a8f42d17fa4cf1776072bd7274a94f502c728fdd0a98d53baa  /usr/bin/scsi_satl
460666e2592dc0c6f6e1690063b98f248f2fe0c2f6ef00c274a02576688c1e59  /usr/bin/scsi_start
1406f5182066668ad6ac7ef4934189ff6a50b32baebfcec17ab306fb57f0667e  /usr/bin/scsi_stop
7ac4567490e89857a5711ffa12673550293ff28c8e6c3e39be7115387040a6cb  /usr/bin/scsi_temperature
1f047a8bfbe2a7362c8cd1208eb7ce83554408578c63a90aae5a66303f5c3856  /usr/bin/sg_bg_ctl
38bfeec2fcb381dd9087b81a2accb01f1c07fa1917ebbc9eb7f4e589265c59ed  /usr/bin/sg_compare_and_write
74cd510a8c84722afe55325c708c39aea6675961118caaa3069d0cef9c04acb3  /usr/bin/sg_copy_results
1c473076d3d869381f0e84af44e71dad8aeb9f77a68ddee603adc6f328dec138  /usr/bin/sg_dd
3295919bc0d0b02971f7cfcd08d2d7337e7da6db0ca4ee916c3f8ea1827584d5  /usr/bin/sg_decode_sense
7cd9271129635bf3cfc9e5444c7b3903939e8b6d2ba2dfe2825683b20c79e02d  /usr/bin/sg_emc_trespass
2ac464e32bb893c79de21a87be261d01025af0c05e6f69f335644450c0129024  /usr/bin/sg_format
339f7e62b4e256d5912234a3421b832a85a4820a7ffd926cf1c85a493e93073f  /usr/bin/sg_get_config
797d777a0c0e1b170d3677bf677d17e5387bd8488b7c7676f0bb5da3e065d4a0  /usr/bin/sg_get_elem_status
f1b5ee416780418560a2ed062c6e9d6b640ad0f8e21b57f405d4dd3f153a4b74  /usr/bin/sg_get_lba_status
8cea840b79f66ccf7dbc13358a2db2417ebcf3990f90171b6f9931c652c5f557  /usr/bin/sg_ident
36ceef78ddb50b51142caa95274a643d306ab99c6ed89859c5cbdac59f7942c6  /usr/bin/sg_logs
d5230a5f1602cb6d5e6015dacc97bdc43c2ecea1e7ce813e84abad4ea9bdefb4  /usr/bin/sg_luns
c422a5bc5a6c8ca99b768ddabb8cc562292b241d6f22820cc9641137f1419fad  /usr/bin/sg_map
9f49c6c8ef049050c432d2f4099f85680f8d35123f39f93f3e8cdf773788598c  /usr/bin/sg_map26
22758d7031750a6c69985a9850913cd09ee19b7747d6a6bb59d1b56f5c104732  /usr/bin/sg_modes
484cf6b6fbeeb48c080a7cd1bd50a2d601c77b9e525bb812750d1b6ba97fcb26  /usr/bin/sg_opcodes
85982af678d5e9318e03134f8edf10773208247839ad396dbe913a4f435428bd  /usr/bin/sg_persist
efe99b0d99a822c2bc74e3d4d1f75cbeee306429b671b0e276e07b553f55b204  /usr/bin/sg_prevent
d3ab4a7da0ae410a9ce3b042f78391ab1757e810219f3d08c96212675c8abf2d  /usr/bin/sg_raw
e07be0ccfbc212ca2380c9575b07954ff6032581a521d785d18d4161f0426296  /usr/bin/sg_rbuf
541008190961ba974eabd6af7ce36fdb1c48522d45e72642d363203947f889c1  /usr/bin/sg_rdac
3e9c555bb43fef3067479ba3968a8c833de4fdd978d91c83188970c27ec49653  /usr/bin/sg_read
ef11ab5ab75efb62c6c9829042e50e5157b18cc0b78a2e9a97958b5109e8e5e6  /usr/bin/sg_read_attr
eb9dccaf3d97c625613d63a9ff0d1ebdab8b5cdf7af54dd4ab789943ae889c5c  /usr/bin/sg_read_block_limits
1565052a913de145d98b85d7cbe0815c66f92ae34ca6f59ad4fb769aacc7138e  /usr/bin/sg_read_buffer
7795d37844d9443896b78d75a779cdcab154d9a9900b0cede79144da1cb21640  /usr/bin/sg_read_long
cecebbf64dfd702330c4ea778d27b58492ff4bdd306cf36cdc9853c08e48a623  /usr/bin/sg_readcap
82537fbb4745dc989180cb5349702602fd121251105ec176442e8d54fa3ce99c  /usr/bin/sg_reassign
39c279829ba09a16c77b3888d36a816ef61da1b8c746342d863c1ae23ddbbf22  /usr/bin/sg_referrals
8480c3c3bcd4a9fed309fa908b7cceb143f3e09fa62d7cb1a9e251932ed7f8eb  /usr/bin/sg_rep_pip
949671007ff4b11340d67c15b2c7fca2e18d39c8db5ea121cbb63a5b6820727d  /usr/bin/sg_rep_zones
4a47b7316a56ca5422a7aa1a2eeba896db47d41fc4241775cffb749ed5d6a930  /usr/bin/sg_requests
7ce5ed0dd1d127f9dce60c9ca660c3681d34ec7b2fab824efbbeda77c45bc4fc  /usr/bin/sg_reset
1a2b1f56f03d572a3a617b43b42dedea7db714682727277d7bc22a12fb6176c3  /usr/bin/sg_reset_wp
6ed0a7c95b0c0f597e719a2fdf053ed387093da018ba8f08777655cb6d1fc1e7  /usr/bin/sg_rmsn
52ef2b0368d62dc799913bcbb6f904283b01d855117307d20b6797da95dc0e73  /usr/bin/sg_rtpg
043cb291193b7b5ff1124296972558876a5ee96289756c59027f3178fa1b2745  /usr/bin/sg_safte
467e1066f5c1a8ba99b6c90a1870ffce5b2cc561d6c15d2827a979da36d169ad  /usr/bin/sg_sanitize
a21b64c1b6794133ccb26e86ec08599543b15ff548dfac443816fd3a3e28500b  /usr/bin/sg_sat_identify
dff974942ac11387048ee5fb90f106891f69a74fa28ef63716d7fbd99616860e  /usr/bin/sg_sat_phy_event
99cd5aabe30384d4ad0f46923a18dab27bf42cd653f6961e440190138c51493a  /usr/bin/sg_sat_read_gplog
60ec60cbf820096501d923ec4e7841c520c9565a42876c9d82cd4f533c3e6d2a  /usr/bin/sg_sat_set_features
06e2416ae75c47ea9f3b5bea650fb859eb52ab92dc9bab97279b44320d02f9f9  /usr/bin/sg_scan
df09540ce2d39176dcc1ace84def4ecdece7e5cc294ddc732ab4ce4277cf5c5c  /usr/bin/sg_seek
578e1fbf48f9dd86d0ca9423eca65bfd4626d5c8399cc81746e38db7346660a0  /usr/bin/sg_senddiag
07d4a156c8b1b2932bc60efbad3c5c4ae6cf6aa21d065f4755b4ac08f42c37f9  /usr/bin/sg_ses
57ae3977d28a83e3be681839cd5c9c15312ee08150945e370b863630f5dd11bb  /usr/bin/sg_ses_microcode
8cc9dd9e0173c52ab82a6bfe2caf09505d1ee590f2373ac4dfee59e2bdb5c0ff  /usr/bin/sg_start
781b4a78a1d08c68d275533d508585627e0c3bf350116f9bfc16c27546445aed  /usr/bin/sg_stpg
e1529415464c8ed034c6c0185a17cd7eec51b08f83bee2a7aa6812fd378f3f8c  /usr/bin/sg_stream_ctl
190504a05e4c048cde3ad6b60d25cea984c84452edb2aab950df91b96783fcf3  /usr/bin/sg_sync
eb446557d881342f87b75cbc4729f86b668824a145c19eb14c86b5ac455e4db5  /usr/bin/sg_test_rwbuf
fb3c4d62615e983fecf6accbd60b49a5126af41c6cc331485e5c72260aaa62c8  /usr/bin/sg_timestamp
9e24455dd3cfa781391122939fee87d2bf9279e51a607d3800c90a2abbc8dc48  /usr/bin/sg_turs
c1daba48b607ba387393de8100d917d8290fca756ac19b99aaf6481b97c68984  /usr/bin/sg_unmap
81546b802904087aaf0cfae2a8cdcaceda963fb934b24534045553cefa335458  /usr/bin/sg_verify
600ae0090e62604f68c9dad1fd56e76f0b506f21231510bca4648f1c094fed6d  /usr/bin/sg_vpd
01819c0d3fe0a70bbc3c9446786843573df9ff986e1d40b576dddbbde1372435  /usr/bin/sg_wr_mode
34f1731bbff7427f79173940f8feb64869c17a762b11be2a0cf27474bd944d34  /usr/bin/sg_write_buffer
d1216290a3301c2aa96f4d54427528e18a0a81ddf5f0c14af6889417140e369a  /usr/bin/sg_write_long
40db12a5860693efff35dfab35e0565035a85a73ec60853d73174a00c36695e3  /usr/bin/sg_write_same
4bcc70309b56ac965a5219eb69121ebf20778e260a2b03d603262ab4cadf1ae5  /usr/bin/sg_write_verify
3e99e71070cbbfdf18f49d9761f2ba15200ed3668cb57a92ae0e40872105df10  /usr/bin/sg_write_x
86059e5e51fe0db68d4eb9dbcac7b359e78e4b65967e7c81feb79435b7a85683  /usr/bin/sg_xcopy
7c97f35af3fb91ec3f1c3567cb763c3a9489bdc6c43e3068508704ef9a8c7c09  /usr/bin/sg_zone
120898c61d0df3518b1beaedab68199b520ffe0658ae2a8754363888a4244970  /usr/bin/sginfo
903775c7333e93d0374abeadcc9931ec2a3657d55ea73d9377b8d5c638f51041  /usr/bin/sgm_dd
bc1f979cd67727a7af23366c3a5fde725c7f4ca6d14867dd8e62d5202e8685ff  /usr/bin/sgp_dd
33bda5ddeeb202ac2b18379f16c4ed2b9230cb565f99c0c73c4bf51669ab6b58  /usr/bin/update-mime-database
fb82f2f3fdbeb6009a71d713eee92bc712d9f0ef9bd9eafa083ce51b4f2c3192  /usr/sbin/update-secureboot-policy
ae7cef59d01a1b8b99458070251d14998404e21c4e7e54c380c840c45fa845f9  /usr/bin/snapfuse
c8a9555f070d8d27b2821001675d5e67263dd8634729b048ca8b014e3271b390  /usr/bin/add-apt-repository
7c25637a4161229592fd7efc5436ab654b8d8aca8ab3fea3e4f26b6cd3c24894  /usr/bin/sos
160bee59f691857f5dc5e72237d6140a6125feebae4931326dac4b291f447085  /usr/bin/sos-collector
c70e20de673d0ec6df400a1bd59d1787bfdcebd49ac0fb9c1ba446c477115df9  /usr/bin/sosreport
bf8f94cb2d24c2771d2b0976ad440951672d9f6285cd6106c7068e7919f482d0  /usr/bin/ssh-import-id
3aef9c6182e19a0cc24c8563f0a0d8e09c2e37255351787babc6fa1a9038e3d7  /usr/bin/ssh-import-id-gh
258d1550f14ff4161146c26d8aae94fbeb0d80301bd5f29d6ab888552bdde917  /usr/bin/ssh-import-id-lp
38a5c75cb29dd85ddd7780d54f5bf595554d7a1b5c42524b23065f5dc4c4b01d  /usr/bin/strace
a8c835c03d9760c4ffa777cab90f5336983115a3b0e6d8fd5cbfb7554bb5cd2b  /usr/bin/strace-log-merge
86970096eef7f172b7d69d979a22a157d0badee214a1d5278582dd682436be14  /usr/bin/cvtsudoers
